Date,Stock,Price,Action
2018-04-13,PXP,15.98,BUY
2018-04-16,PXP,15.22,SELL
2018-04-17,PXP,14.2,BUY
2018-04-24,PXP,12.9,SELL
2018-05-24,PXP,11.76,BUY
2018-06-19,PXP,11.0,SELL
2018-07-10,PXP,10.22,BUY
2018-08-08,PXP,15.2,SELL
2018-09-04,PXP,15.24,BUY
2018-09-06,PXP,14.02,SELL
2018-09-07,PXP,14.4,BUY
2018-09-11,PXP,13.68,SELL
2018-11-28,PXP,14.7,BUY
2019-02-08,PXP,14.06,SELL
2019-02-12,PXP,14.16,BUY
2019-03-25,PXP,13.5,SELL
2019-04-02,PXP,9.38,BUY
2019-04-08,PXP,8.87,SELL
2019-04-10,PXP,7.74,BUY
2019-04-15,PXP,6.84,SELL
2019-04-16,PXP,7.25,BUY
2019-08-08,PXP,11.48,SELL
2019-08-27,PXP,13.5,BUY
2019-08-29,PXP,12.9,SELL
2019-09-02,PXP,11.52,BUY
2019-09-03,PXP,10.32,SELL
2019-09-04,PXP,10.7,BUY
2019-09-11,PXP,12.34,SELL
2019-12-03,PXP,10.38,BUY
2019-12-05,PXP,9.04,SELL
2019-12-06,PXP,9.25,BUY
2019-12-16,PXP,8.8,SELL
2019-12-17,PXP,8.7,BUY
2019-12-19,PXP,8.16,SELL
2019-12-20,PXP,8.14,BUY
2020-02-17,PXP,7.8,SELL
2020-02-24,PXP,7.24,BUY
2020-02-26,PXP,6.87,SELL
2020-02-27,PXP,6.88,BUY
2020-02-28,PXP,6.36,SELL
2020-03-02,PXP,6.15,BUY
2020-03-09,PXP,5.05,SELL
2020-03-10,PXP,4.91,BUY
2020-03-12,PXP,4.7,SELL
2020-03-13,PXP,4.5,BUY
2020-03-19,PXP,3.95,SELL
2020-03-20,PXP,3.95,BUY
2020-03-23,PXP,3.7,SELL
2020-03-24,PXP,3.7,BUY
2020-07-01,PXP,6.66,SELL
2020-07-06,PXP,6.3,BUY
2020-07-15,PXP,5.72,SELL
2020-07-16,PXP,6.4,BUY
2020-07-17,PXP,6.1,SELL
2010-02-16,RLC,12.25,BUY
2010-03-05,RLC,14.0,SELL
2010-03-08,RLC,14.25,BUY
2010-03-25,RLC,15.0,SELL
2010-03-26,RLC,14.75,BUY
2010-05-07,RLC,14.0,SELL
2010-05-11,RLC,14.25,BUY
2010-05-21,RLC,13.5,SELL
2010-05-24,RLC,13.25,BUY
2010-05-25,RLC,12.5,SELL
2010-06-04,RLC,14.5,BUY
2010-06-07,RLC,13.5,SELL
2010-06-09,RLC,14.0,BUY
2010-07-29,RLC,13.38,SELL
2010-07-30,RLC,13.3,BUY
2010-09-14,RLC,16.04,SELL
2010-09-15,RLC,15.9,BUY
2010-11-05,RLC,18.0,SELL
2010-11-08,RLC,18.0,BUY
2010-11-12,RLC,17.04,SELL
2010-11-15,RLC,17.28,BUY
2010-11-23,RLC,16.5,SELL
2010-11-25,RLC,16.4,BUY
2010-12-20,RLC,15.48,SELL
2011-01-03,RLC,15.6,BUY
2011-01-07,RLC,14.54,SELL
2011-01-10,RLC,13.9,BUY
2011-02-10,RLC,12.7,SELL
2011-02-14,RLC,12.8,BUY
2011-02-23,RLC,11.9,SELL
2011-02-24,RLC,11.68,BUY
2011-06-17,RLC,11.18,SELL
2011-06-29,RLC,11.98,BUY
2011-09-23,RLC,10.8,SELL
2011-09-26,RLC,10.4,BUY
2012-02-03,RLC,14.88,SELL
2012-02-07,RLC,14.8,BUY
2012-02-17,RLC,15.82,SELL
2012-02-20,RLC,16.3,BUY
2012-02-23,RLC,15.62,SELL
2012-02-24,RLC,15.8,BUY
2012-03-16,RLC,16.6,SELL
2012-03-20,RLC,17.22,BUY
2012-03-30,RLC,16.5,SELL
2012-04-02,RLC,16.38,BUY
2012-04-19,RLC,17.9,SELL
2012-04-20,RLC,18.5,BUY
2012-04-24,RLC,17.54,SELL
2012-04-25,RLC,17.32,BUY
2012-05-15,RLC,16.18,SELL
2012-05-16,RLC,15.98,BUY
2012-07-20,RLC,18.46,SELL
2012-07-23,RLC,18.12,BUY
2012-12-06,RLC,20.25,SELL
2012-12-14,RLC,21.35,BUY
2012-12-17,RLC,20.35,SELL
2012-12-20,RLC,21.2,BUY
2013-02-05,RLC,22.7,SELL
2013-02-07,RLC,22.45,BUY
2013-03-04,RLC,23.4,SELL
2013-03-15,RLC,25.0,BUY
2013-03-21,RLC,23.95,SELL
2013-04-22,RLC,25.7,BUY
2013-05-21,RLC,24.25,SELL
2013-05-22,RLC,24.95,BUY
2013-05-30,RLC,23.9,SELL
2013-07-05,RLC,21.45,BUY
2013-07-08,RLC,20.5,SELL
2013-07-09,RLC,20.9,BUY
2013-07-17,RLC,23.15,SELL
2013-07-22,RLC,23.2,BUY
2013-08-05,RLC,22.0,SELL
2013-08-07,RLC,21.95,BUY
2013-08-22,RLC,21.0,SELL
2013-09-06,RLC,19.02,BUY
2013-10-14,RLC,22.4,SELL
2013-10-16,RLC,22.6,BUY
2013-11-07,RLC,24.0,SELL
2013-11-15,RLC,23.5,BUY
2013-11-20,RLC,22.5,SELL
2013-12-05,RLC,20.7,BUY
2013-12-11,RLC,19.7,SELL
2013-12-26,RLC,19.86,BUY
2014-03-03,RLC,21.05,SELL
2014-03-04,RLC,21.0,BUY
2014-04-01,RLC,22.2,SELL
2014-04-10,RLC,22.4,BUY
2014-04-28,RLC,21.4,SELL
2014-05-02,RLC,22.25,BUY
2014-06-27,RLC,23.5,SELL
2014-06-30,RLC,23.6,BUY
2014-07-21,RLC,22.55,SELL
2014-07-25,RLC,22.95,BUY
2014-09-23,RLC,23.95,SELL
2014-09-24,RLC,23.95,BUY
2014-11-06,RLC,25.0,SELL
2014-11-11,RLC,24.8,BUY
2014-11-25,RLC,25.8,SELL
2014-11-27,RLC,26.0,BUY
2014-12-03,RLC,27.05,SELL
2014-12-10,RLC,26.4,BUY
2014-12-18,RLC,25.3,SELL
2015-01-08,RLC,26.4,BUY
2015-01-30,RLC,27.8,SELL
2015-02-03,RLC,27.4,BUY
2015-03-02,RLC,28.8,SELL
2015-05-06,RLC,29.4,BUY
2015-06-04,RLC,28.2,SELL
2015-06-19,RLC,28.05,BUY
2015-07-02,RLC,29.9,SELL
2015-07-24,RLC,28.4,BUY
2015-08-24,RLC,27.1,SELL
2015-10-14,RLC,28.9,BUY
2015-10-26,RLC,31.2,SELL
2016-02-05,RLC,25.5,BUY
2016-03-03,RLC,27.5,SELL
2016-04-07,RLC,28.4,BUY
2016-04-20,RLC,29.55,SELL
2016-05-23,RLC,28.3,BUY
2016-06-08,RLC,29.85,SELL
2016-07-05,RLC,30.25,BUY
2016-07-19,RLC,31.85,SELL
2016-09-20,RLC,31.0,BUY
2016-10-04,RLC,32.5,SELL
2016-10-28,RLC,30.95,BUY
2016-11-03,RLC,29.2,SELL
2016-12-15,RLC,26.35,BUY
2016-12-22,RLC,24.55,SELL
2017-01-03,RLC,25.9,BUY
2017-01-06,RLC,27.3,SELL
2017-01-11,RLC,27.2,BUY
2017-01-13,RLC,26.0,SELL
2017-01-16,RLC,25.6,BUY
2017-02-02,RLC,24.55,SELL
2017-02-13,RLC,25.35,BUY
2017-02-27,RLC,24.2,SELL
2017-03-10,RLC,23.1,BUY
2017-04-11,RLC,25.85,SELL
2017-04-25,RLC,26.35,BUY
2017-05-10,RLC,25.05,SELL
2017-05-24,RLC,24.0,BUY
2017-08-18,RLC,22.85,SELL
2017-09-05,RLC,23.0,BUY
2017-09-19,RLC,26.2,SELL
2017-10-04,RLC,26.05,BUY
2017-10-24,RLC,24.65,SELL
2017-11-06,RLC,25.15,BUY
2017-11-15,RLC,24.0,SELL
2017-12-12,RLC,21.4,BUY
2018-01-18,RLC,20.3,SELL
2018-02-01,RLC,20.85,BUY
2018-02-15,RLC,20.0,SELL
2018-02-21,RLC,20.1,BUY
2018-03-02,RLC,19.26,SELL
2018-03-15,RLC,20.85,BUY
2018-03-20,RLC,19.32,SELL
2018-03-21,RLC,19.5,BUY
2018-04-23,RLC,18.16,SELL
2018-05-09,RLC,18.0,BUY
2018-06-01,RLC,20.7,SELL
2018-06-08,RLC,20.35,BUY
2018-06-19,RLC,19.34,SELL
2018-07-04,RLC,19.78,BUY
2018-07-25,RLC,18.98,SELL
2018-07-26,RLC,19.62,BUY
2018-08-10,RLC,21.4,SELL
2018-08-13,RLC,20.95,BUY
2018-08-16,RLC,20.1,SELL
2018-08-17,RLC,20.3,BUY
2018-09-21,RLC,18.78,SELL
2018-10-03,RLC,20.3,BUY
2018-10-11,RLC,19.1,SELL
2018-10-15,RLC,19.96,BUY
2018-12-14,RLC,20.95,SELL
2018-12-17,RLC,20.9,BUY
2019-01-15,RLC,22.8,SELL
2019-01-24,RLC,23.15,BUY
2019-01-31,RLC,22.05,SELL
2019-02-06,RLC,22.7,BUY
2019-02-08,RLC,21.6,SELL
2019-02-12,RLC,22.9,BUY
2019-02-15,RLC,21.95,SELL
2019-02-18,RLC,22.6,BUY
2019-02-21,RLC,23.7,SELL
2019-03-04,RLC,22.8,BUY
2019-03-15,RLC,24.0,SELL
2019-03-19,RLC,23.3,BUY
2019-03-21,RLC,24.45,SELL
2019-03-22,RLC,24.65,BUY
2019-04-15,RLC,22.8,SELL
2019-04-22,RLC,23.9,BUY
2019-05-29,RLC,25.0,SELL
2019-05-31,RLC,26.0,BUY
2019-06-03,RLC,27.1,SELL
2019-06-18,RLC,25.5,BUY
2019-07-03,RLC,26.7,SELL
2019-07-08,RLC,26.6,BUY
2019-07-23,RLC,28.0,SELL
2019-09-13,RLC,25.4,BUY
2019-09-27,RLC,24.05,SELL
2019-09-30,RLC,24.5,BUY
2019-10-15,RLC,25.5,SELL
2019-10-22,RLC,25.6,BUY
2019-11-08,RLC,26.7,SELL
2019-11-13,RLC,25.8,BUY
2019-12-17,RLC,27.0,SELL
2019-12-19,RLC,27.0,BUY
2020-01-02,RLC,29.0,SELL
2020-01-22,RLC,27.85,BUY
2020-01-30,RLC,26.5,SELL
2020-02-12,RLC,24.65,BUY
2020-02-26,RLC,23.65,SELL
2020-04-22,RLC,15.32,BUY
2020-05-04,RLC,14.02,SELL
2020-05-05,RLC,14.48,BUY
2020-06-15,RLC,18.0,SELL
2020-06-17,RLC,18.14,BUY
2020-06-24,RLC,17.24,SELL
2020-06-26,RLC,17.6,BUY
2020-07-09,RLC,16.5,SELL
2020-07-10,RLC,15.92,BUY
2020-07-27,RLC,15.0,SELL
2020-07-28,RLC,15.1,BUY
2020-08-03,RLC,14.28,SELL
2020-08-17,RLC,15.0,BUY
2020-09-02,RLC,14.2,SELL
2020-09-03,RLC,14.42,BUY
2010-02-12,SCC,48.0,BUY
2010-04-22,SCC,73.0,SELL
2010-04-23,SCC,72.5,BUY
2010-05-26,SCC,69.0,SELL
2010-05-27,SCC,69.5,BUY
2010-06-24,SCC,89.0,SELL
2010-06-25,SCC,85.5,BUY
2010-09-14,SCC,139.0,SELL
2010-09-15,SCC,137.0,BUY
2010-09-30,SCC,130.2,SELL
2010-10-12,SCC,157.9,BUY
2010-10-26,SCC,171.0,SELL
2010-10-28,SCC,169.9,BUY
2010-12-01,SCC,162.0,SELL
2010-12-02,SCC,170.0,BUY
2010-12-07,SCC,178.8,SELL
2010-12-17,SCC,179.0,BUY
2010-12-29,SCC,187.5,SELL
2011-01-04,SCC,189.5,BUY
2011-01-19,SCC,207.4,SELL
2011-01-20,SCC,207.4,BUY
2011-01-24,SCC,196.3,SELL
2011-01-25,SCC,197.5,BUY
2011-02-04,SCC,211.0,SELL
2011-02-14,SCC,206.2,BUY
2011-03-09,SCC,222.0,SELL
2011-03-21,SCC,238.0,BUY
2011-03-23,SCC,227.0,SELL
2011-03-24,SCC,216.2,BUY
2011-03-28,SCC,227.0,SELL
2011-03-29,SCC,228.2,BUY
2011-04-13,SCC,218.0,SELL
2011-04-18,SCC,208.0,BUY
2011-04-27,SCC,217.2,SELL
2011-05-03,SCC,221.0,BUY
2011-05-24,SCC,211.0,SELL
2011-05-25,SCC,211.0,BUY
2011-06-13,SCC,198.0,SELL
2011-06-14,SCC,192.6,BUY
2011-06-29,SCC,210.0,SELL
2011-06-30,SCC,213.4,BUY
2011-07-19,SCC,229.0,SELL
2011-07-29,SCC,226.0,BUY
2011-08-08,SCC,210.8,SELL
2011-08-10,SCC,207.0,BUY
2011-08-25,SCC,219.0,SELL
2011-09-05,SCC,223.0,BUY
2011-09-15,SCC,212.4,SELL
2011-09-26,SCC,164.0,BUY
2011-09-30,SCC,186.5,SELL
2011-10-06,SCC,177.5,BUY
2011-10-10,SCC,185.0,SELL
2011-10-19,SCC,209.0,BUY
2011-11-11,SCC,219.0,SELL
2011-11-16,SCC,211.8,BUY
2011-12-26,SCC,224.0,SELL
2012-01-11,SCC,226.0,BUY
2012-02-16,SCC,211.0,SELL
2012-02-21,SCC,217.4,BUY
2012-03-09,SCC,234.0,SELL
2012-03-20,SCC,245.4,BUY
2012-05-08,SCC,256.0,SELL
2012-05-28,SCC,222.0,BUY
2012-06-15,SCC,200.0,SELL
2012-06-18,SCC,216.0,BUY
2012-07-16,SCC,229.0,SELL
2012-09-26,SCC,220.0,BUY
2012-12-20,SCC,230.0,SELL
2012-12-28,SCC,233.4,BUY
2013-01-29,SCC,250.0,SELL
2013-01-30,SCC,250.0,BUY
2013-02-14,SCC,237.2,SELL
2013-02-15,SCC,231.4,BUY
2013-03-01,SCC,241.0,SELL
2013-03-13,SCC,240.0,BUY
2013-03-21,SCC,253.8,SELL
2013-04-05,SCC,272.8,BUY
2013-04-11,SCC,289.0,SELL
2013-04-17,SCC,285.0,BUY
2013-04-29,SCC,300.0,SELL
2013-05-03,SCC,302.0,BUY
2013-05-15,SCC,282.0,SELL
2013-05-29,SCC,279.8,BUY
2013-06-11,SCC,260.4,SELL
2013-06-13,SCC,258.0,BUY
2013-06-21,SCC,230.0,SELL
2013-06-24,SCC,229.0,BUY
2013-06-27,SCC,243.2,SELL
2013-07-04,SCC,245.0,BUY
2013-07-22,SCC,258.0,SELL
2013-08-22,SCC,241.0,BUY
2013-09-18,SCC,256.0,SELL
2013-10-03,SCC,242.4,BUY
2013-10-14,SCC,261.4,SELL
2013-11-20,SCC,292.0,BUY
2013-12-16,SCC,278.0,SELL
2014-02-06,SCC,318.0,BUY
2014-02-10,SCC,339.0,SELL
2014-02-14,SCC,338.0,BUY
2014-02-18,SCC,352.0,SELL
2014-02-21,SCC,371.0,BUY
2014-03-10,SCC,387.0,SELL
2014-03-14,SCC,376.0,BUY
2014-03-28,SCC,391.4,SELL
2014-09-04,SCC,133.9,BUY
2014-09-30,SCC,123.0,SELL
2014-10-02,SCC,126.0,BUY
2014-10-16,SCC,119.8,SELL
2014-12-03,SCC,138.5,BUY
2014-12-17,SCC,132.9,SELL
2014-12-22,SCC,136.0,BUY
2015-03-19,SCC,157.2,SELL
2015-03-26,SCC,161.5,BUY
2015-04-27,SCC,168.4,SELL
2015-05-26,SCC,157.7,BUY
2015-06-03,SCC,149.0,SELL
2015-06-04,SCC,148.9,BUY
2015-06-09,SCC,137.5,SELL
2015-06-10,SCC,138.1,BUY
2015-07-20,SCC,123.5,SELL
2015-07-23,SCC,118.0,BUY
2015-08-20,SCC,128.9,SELL
2015-08-25,SCC,118.9,BUY
2015-08-28,SCC,128.0,SELL
2015-09-08,SCC,130.0,BUY
2015-09-14,SCC,137.5,SELL
2015-09-28,SCC,134.8,BUY
2015-10-06,SCC,140.6,SELL
2015-10-07,SCC,139.5,BUY
2015-10-14,SCC,133.6,SELL
2015-10-15,SCC,136.0,BUY
2015-10-16,SCC,130.0,SELL
2015-11-02,SCC,135.0,BUY
2016-01-11,SCC,125.5,SELL
2016-01-12,SCC,125.6,BUY
2016-01-21,SCC,120.0,SELL
2016-01-22,SCC,120.0,BUY
2016-03-01,SCC,127.2,SELL
2016-03-04,SCC,126.0,BUY
2016-06-23,SCC,120.8,SELL
2016-06-24,SCC,117.0,BUY
2016-06-27,SCC,123.0,SELL
2016-06-28,SCC,123.0,BUY
2016-07-18,SCC,118.0,SELL
2016-07-19,SCC,118.1,BUY
2016-08-11,SCC,109.0,SELL
2016-08-16,SCC,108.1,BUY
2016-08-17,SCC,103.7,SELL
2016-08-26,SCC,111.8,BUY
2016-11-21,SCC,130.0,SELL
2016-11-24,SCC,134.0,BUY
2017-01-20,SCC,139.7,SELL
2017-01-26,SCC,138.6,BUY
2017-02-22,SCC,145.0,SELL
2017-03-01,SCC,146.4,BUY
2017-04-04,SCC,152.8,SELL
2017-04-11,SCC,153.0,BUY
2017-05-09,SCC,159.7,SELL
2017-05-12,SCC,159.0,BUY
2017-07-21,SCC,168.0,SELL
2017-07-28,SCC,172.8,BUY
2017-08-09,SCC,165.8,SELL
2017-08-10,SCC,166.3,BUY
2017-08-31,SCC,173.6,SELL
2017-09-06,SCC,173.3,BUY
2017-09-13,SCC,45.6,SELL
2017-09-14,SCC,47.0,BUY
2017-10-05,SCC,43.6,SELL
2017-12-19,SCC,36.05,BUY
2018-03-07,SCC,33.8,SELL
2018-03-08,SCC,33.8,BUY
2018-03-16,SCC,32.3,SELL
2018-04-12,SCC,31.6,BUY
2018-04-18,SCC,30.2,SELL
2018-04-19,SCC,30.1,BUY
2018-05-07,SCC,27.65,SELL
2018-05-08,SCC,28.0,BUY
2018-09-18,SCC,27.9,SELL
2018-09-19,SCC,27.0,BUY
2018-10-02,SCC,24.5,SELL
2018-10-03,SCC,24.7,BUY
2018-12-17,SCC,23.3,SELL
2018-12-18,SCC,23.4,BUY
2019-03-01,SCC,21.75,SELL
2019-03-04,SCC,20.35,BUY
2019-07-17,SCC,23.5,SELL
2019-07-18,SCC,23.75,BUY
2019-08-06,SCC,22.55,SELL
2019-08-07,SCC,22.45,BUY
2019-11-21,SCC,19.76,SELL
2019-11-22,SCC,20.75,BUY
2020-02-14,SCC,19.9,SELL
2020-02-17,SCC,19.9,BUY
2020-03-09,SCC,19.0,SELL
2020-03-11,SCC,17.3,BUY
2020-03-12,SCC,14.46,SELL
2020-03-13,SCC,12.8,BUY
2020-03-16,SCC,12.16,SELL
2020-04-21,SCC,12.2,BUY
2020-05-13,SCC,11.7,SELL
2020-05-14,SCC,11.96,BUY
2020-05-18,SCC,11.46,SELL
2020-05-19,SCC,11.5,BUY
2020-05-26,SCC,11.0,SELL
2020-05-27,SCC,11.74,BUY
2020-05-29,SCC,11.02,SELL
2020-06-01,SCC,11.1,BUY
2020-07-20,SCC,10.3,SELL
2020-07-21,SCC,10.32,BUY
2020-07-22,SCC,9.5,SELL
2020-08-18,SCC,9.58,BUY
2020-09-23,SCC,10.0,SELL
2020-10-02,SCC,9.95,BUY
2010-02-12,SECB,51.0,BUY
2010-06-29,SECB,67.5,SELL
2010-07-01,SECB,65.0,BUY
2010-11-11,SECB,93.5,SELL
2010-11-12,SECB,92.05,BUY
2010-12-16,SECB,85.2,SELL
2010-12-17,SECB,85.0,BUY
2011-02-01,SECB,80.55,SELL
2011-02-02,SECB,84.15,BUY
2011-02-14,SECB,80.4,SELL
2011-02-15,SECB,80.3,BUY
2011-02-22,SECB,75.35,SELL
2011-02-23,SECB,73.5,BUY
2011-07-07,SECB,105.0,SELL
2011-08-05,SECB,94.0,BUY
2011-08-09,SECB,89.4,SELL
2011-08-10,SECB,93.05,BUY
2011-09-22,SECB,86.0,SELL
2011-09-23,SECB,80.0,BUY
2012-01-18,SECB,113.1,SELL
2012-01-19,SECB,114.0,BUY
2012-01-26,SECB,106.0,SELL
2012-01-27,SECB,107.6,BUY
2012-02-13,SECB,125.2,SELL
2012-02-16,SECB,123.2,BUY
2012-03-09,SECB,133.2,SELL
2012-03-19,SECB,147.0,BUY
2012-03-26,SECB,141.0,SELL
2012-04-04,SECB,140.1,BUY
2012-05-14,SECB,133.2,SELL
2012-05-15,SECB,125.1,BUY
2012-06-22,SECB,138.8,SELL
2012-06-26,SECB,136.1,BUY
2012-09-13,SECB,159.8,SELL
2012-10-04,SECB,165.6,BUY
2012-11-15,SECB,153.5,SELL
2012-11-19,SECB,157.0,BUY
2013-01-28,SECB,176.8,SELL
2013-05-27,SECB,183.5,BUY
2013-05-31,SECB,173.0,SELL
2013-06-03,SECB,171.5,BUY
2013-06-05,SECB,160.0,SELL
2013-06-06,SECB,167.0,BUY
2013-06-21,SECB,154.0,SELL
2013-06-24,SECB,141.0,BUY
2013-08-13,SECB,132.5,SELL
2013-08-14,SECB,133.5,BUY
2013-08-22,SECB,120.0,SELL
2013-08-23,SECB,118.0,BUY
2013-08-28,SECB,105.7,SELL
2013-08-29,SECB,110.5,BUY
2014-01-15,SECB,117.0,SELL
2014-01-17,SECB,117.1,BUY
2014-02-04,SECB,110.3,SELL
2014-02-05,SECB,111.1,BUY
2014-03-27,SECB,105.1,SELL
2014-03-28,SECB,106.5,BUY
2014-08-13,SECB,127.0,SELL
2014-08-19,SECB,126.2,BUY
2014-09-29,SECB,144.0,SELL
2014-10-10,SECB,139.5,BUY
2014-11-12,SECB,152.5,SELL
2014-11-13,SECB,152.5,BUY
2015-01-21,SECB,144.3,SELL
2015-01-22,SECB,144.3,BUY
2015-03-04,SECB,169.0,SELL
2015-03-10,SECB,170.8,BUY
2015-03-13,SECB,163.0,SELL
2015-03-26,SECB,171.7,BUY
2015-04-20,SECB,160.1,SELL
2015-04-21,SECB,159.2,BUY
2015-07-07,SECB,151.8,SELL
2015-07-08,SECB,151.0,BUY
2015-08-07,SECB,142.6,SELL
2015-08-10,SECB,142.8,BUY
2015-08-17,SECB,133.0,SELL
2015-08-18,SECB,132.0,BUY
2015-08-24,SECB,120.0,SELL
2015-08-25,SECB,124.8,BUY
2016-01-14,SECB,144.0,SELL
2016-01-19,SECB,147.0,BUY
2016-01-22,SECB,140.0,SELL
2016-01-26,SECB,138.6,BUY
2016-03-30,SECB,169.6,SELL
2016-04-11,SECB,186.4,BUY
2016-04-18,SECB,174.0,SELL
2016-04-20,SECB,174.0,BUY
2016-04-27,SECB,166.5,SELL
2016-04-28,SECB,168.3,BUY
2016-05-18,SECB,193.0,SELL
2016-05-19,SECB,191.6,BUY
2016-06-03,SECB,202.6,SELL
2016-06-06,SECB,199.0,BUY
2016-06-29,SECB,190.0,SELL
2016-06-30,SECB,191.9,BUY
2016-07-19,SECB,202.2,SELL
2016-08-15,SECB,214.4,BUY
2016-09-07,SECB,225.2,SELL
2016-09-09,SECB,248.0,BUY
2016-10-03,SECB,237.8,SELL
2016-10-14,SECB,215.8,BUY
2016-10-19,SECB,232.4,SELL
2016-10-20,SECB,231.2,BUY
2016-10-26,SECB,214.0,SELL
2016-10-28,SECB,220.4,BUY
2016-11-02,SECB,205.2,SELL
2016-11-23,SECB,189.5,BUY
2016-11-28,SECB,180.5,SELL
2016-11-29,SECB,181.5,BUY
2016-12-15,SECB,202.0,SELL
2016-12-16,SECB,199.0,BUY
2016-12-29,SECB,190.0,SELL
2017-01-06,SECB,218.4,BUY
2017-02-01,SECB,209.0,SELL
2017-02-27,SECB,203.0,BUY
2017-04-10,SECB,212.8,SELL
2017-08-14,SECB,256.0,BUY
2017-09-04,SECB,244.4,SELL
2018-04-03,SECB,229.2,BUY
2018-04-24,SECB,220.0,SELL
2018-04-25,SECB,216.0,BUY
2018-05-03,SECB,204.0,SELL
2018-05-04,SECB,205.4,BUY
2018-05-08,SECB,197.1,SELL
2018-05-09,SECB,189.5,BUY
2018-06-14,SECB,206.0,SELL
2018-06-18,SECB,202.6,BUY
2018-07-13,SECB,212.0,SELL
2018-08-16,SECB,198.7,BUY
2018-09-10,SECB,190.1,SELL
2018-09-11,SECB,193.0,BUY
2018-09-14,SECB,182.0,SELL
2018-09-17,SECB,176.0,BUY
2018-09-21,SECB,168.5,SELL
2018-09-25,SECB,168.8,BUY
2018-09-26,SECB,156.0,SELL
2018-09-27,SECB,155.3,BUY
2018-10-02,SECB,146.2,SELL
2018-10-03,SECB,149.9,BUY
2018-10-09,SECB,139.8,SELL
2018-10-10,SECB,135.7,BUY
2018-12-05,SECB,159.0,SELL
2018-12-07,SECB,160.0,BUY
2018-12-18,SECB,152.8,SELL
2018-12-19,SECB,157.5,BUY
2019-01-15,SECB,179.1,SELL
2019-01-16,SECB,179.8,BUY
2019-02-13,SECB,171.5,SELL
2019-02-27,SECB,171.8,BUY
2019-03-01,SECB,162.5,SELL
2019-03-04,SECB,160.2,BUY
2019-04-03,SECB,175.0,SELL
2019-04-04,SECB,177.0,BUY
2019-05-14,SECB,168.0,SELL
2019-05-15,SECB,166.0,BUY
2019-05-30,SECB,175.3,SELL
2019-06-04,SECB,170.1,BUY
2019-06-18,SECB,162.5,SELL
2019-06-19,SECB,165.0,BUY
2019-07-19,SECB,187.0,SELL
2019-07-22,SECB,186.9,BUY
2019-08-05,SECB,175.5,SELL
2019-08-09,SECB,193.5,BUY
2019-08-16,SECB,182.4,SELL
2019-12-19,SECB,187.0,BUY
2019-12-27,SECB,195.0,SELL
2020-01-06,SECB,186.0,BUY
2020-01-31,SECB,177.0,SELL
2020-02-03,SECB,168.6,BUY
2020-02-24,SECB,161.0,SELL
2020-02-26,SECB,156.0,BUY
2020-03-06,SECB,148.1,SELL
2020-03-09,SECB,132.8,BUY
2020-03-12,SECB,126.0,SELL
2020-03-13,SECB,126.0,BUY
2020-03-16,SECB,119.0,SELL
2020-03-19,SECB,102.5,BUY
2020-05-13,SECB,92.0,SELL
2020-05-14,SECB,92.0,BUY
2020-05-19,SECB,86.15,SELL
2020-05-20,SECB,85.25,BUY
2020-05-26,SECB,77.1,SELL
2020-05-27,SECB,78.1,BUY
2020-10-06,SECB,91.1,SELL
2020-10-07,SECB,90.7,BUY
2016-12-14,SHLPH,68.2,BUY
2017-01-05,SHLPH,71.95,SELL
2017-03-10,SHLPH,74.5,BUY
2017-04-18,SHLPH,71.45,SELL
2017-05-19,SHLPH,67.8,BUY
2017-05-26,SHLPH,64.2,SELL
2017-07-25,SHLPH,66.6,BUY
2017-10-20,SHLPH,62.6,SELL
2017-12-21,SHLPH,60.3,BUY
2018-01-08,SHLPH,63.6,SELL
2018-01-30,SHLPH,63.65,BUY
2018-02-05,SHLPH,60.5,SELL
2018-02-06,SHLPH,59.15,BUY
2018-02-15,SHLPH,56.65,SELL
2018-02-19,SHLPH,57.65,BUY
2018-03-05,SHLPH,55.3,SELL
2018-03-09,SHLPH,54.9,BUY
2018-04-17,SHLPH,52.5,SELL
2018-05-11,SHLPH,53.8,BUY
2018-05-17,SHLPH,51.35,SELL
2018-05-18,SHLPH,51.55,BUY
2018-06-04,SHLPH,48.15,SELL
2018-06-05,SHLPH,48.7,BUY
2018-06-25,SHLPH,51.0,SELL
2018-06-27,SHLPH,51.35,BUY
2018-07-10,SHLPH,53.8,SELL
2018-07-20,SHLPH,54.2,BUY
2018-08-01,SHLPH,56.45,SELL
2018-08-07,SHLPH,56.15,BUY
2018-09-06,SHLPH,53.0,SELL
2018-09-07,SHLPH,54.0,BUY
2018-10-16,SHLPH,51.5,SELL
2018-10-17,SHLPH,53.35,BUY
2018-10-19,SHLPH,50.65,SELL
2018-10-22,SHLPH,51.05,BUY
2018-10-25,SHLPH,48.5,SELL
2018-10-26,SHLPH,48.35,BUY
2018-11-14,SHLPH,50.4,SELL
2018-11-16,SHLPH,48.5,BUY
2018-12-03,SHLPH,46.2,SELL
2018-12-14,SHLPH,46.7,BUY
2019-03-25,SHLPH,49.8,SELL
2019-03-26,SHLPH,49.65,BUY
2019-04-02,SHLPH,45.0,SELL
2019-04-03,SHLPH,45.55,BUY
2019-05-14,SHLPH,42.2,SELL
2019-05-15,SHLPH,42.0,BUY
2019-06-17,SHLPH,38.75,SELL
2019-06-18,SHLPH,37.35,BUY
2019-08-22,SHLPH,35.7,SELL
2019-08-23,SHLPH,35.5,BUY
